id,question_type_id,admin_id,enterprise_id,short_name,question,points,created_at,updated_at,question_category_id,level,instructions,code
1447,1,1,,DZE_8,"<p>El <em>CSS</em> define la apariencia de un documento web. Así, a los elementos de la página web creados con <em>HTML</em> se les dará la apariencia que se desee utilizando <em>CSS</em>: colores, espacios entre elementos, tipos de letra, etc; manteniendo unidos la estructura y presentación del documento.</p>",5.0,2021-09-03 18:42:42,2021-09-03 18:42:42,97,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZEA_0710
1448,3,1,,DZE_9,<p>&amp;space Selecciona todos los elementos que tienen el atributo de <code>class</code> especificado</p><br><p>&amp;space Selecciona elementos basándose en el valor de un determinado atributo: <code>[attr = value]</code></p><br><p>&amp;space Selecciona utilizando el combinador +. Esto quiere decir que el segundo elemento sigue directamente al primero y ambos comparten el mismo elemento superior: <em>A</em> + <em>B</em></p>,5.0,2021-09-03 18:42:42,2021-09-03 18:42:42,98,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZEA_0810
1449,4,1,,DZE_10,"<pre><code class=""language-css"">body {
  background-color: </code></pre>
<p>&amp;space ; &lt;!-- color rojo --&gt;</p>
<pre><code class=""language-css"">}

h1 {
  color: maroon;
  margin-left: 40px;
} </code></pre>",5.0,2021-09-03 18:42:42,2021-09-03 18:42:42,99,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,DZEA_0910
1450,4,1,,DZE_11,"<p>&amp;space <code>nombre</code>;</p>
<pre><code class=""language-javascript"">nombre = prompt(""Escribe tu nombre"",""NOMBRE"");
alert(""Hola, "" + nom + "". Mucho gusto"");</code></pre>",5.0,2021-09-03 18:42:42,2021-09-03 18:42:42,4,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,DZEB_0110
1451,5,1,,DZE_12,"<p>En el lenguaje de <em>JavaScript</em> hay varias restricciones para nombrar variables. De las siguientes opciones, selecciona dos variables válidas para este lenguaje.</p>",5.0,2021-09-03 18:42:42,2021-09-03 18:42:42,4,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZEB_0120
1452,1,1,,DZE_13,"<p>&amp;space Se crea una variable llamada <code>car1</code> y se le asigna el valor <strong>Hola!!!</strong>. Dado lo anterior, si se utiliza el comando <code>alert(car_1)</code>; se imprimirá una alerta en pantalla con el mensaje: <strong>Hola!!!</strong></p>",5.0,2021-09-03 18:42:43,2021-09-03 18:42:43,4,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZEB_0140
1453,1,1,,DZE_14,"<p>Las siguientes instrucciones arrojan un resultado de False:</p>
<pre><code class=""language-javascript"">var dos = 2;
var tres = 3;

console.log(dos==tres);</code></pre>",5.0,2021-09-03 18:42:43,2021-09-03 18:42:43,65,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZEB_0210
1454,3,1,,DZE_15,"<pre><code class=""language-javascript"">var tabla = [25,35,12,34];</code></pre>
<p>Respuesta: &amp;space</p><br><pre><code class=""language-javascript"">var numeros = [65, 44, 12, 4];
numeros.forEach(miFuncion);

function miFuncion(item) {
    sum += item;
    document.getElementById(""demo"").innerHTML = sum;
}</code></pre>
<p>Respuesta: &amp;space</p><br><pre><code class=""language-javascript"">var matriz = new Array();
matriz[0] = new Array(1,2,3,4,5);
matriz[1] = new Array(6,7,8,9,0);</code></pre>
<p>Respuesta: &amp;space</p>",5.0,2021-09-03 18:42:43,2021-09-03 18:42:43,100,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZEB_0310
1455,3,1,,DZE_16,"<p>&amp;space <code>(llueve){</code></p>
<pre><code class=""language-javascript"">
    alert(""Cae agua"");
}</code></pre><br><pre><code class=""language-javascript"">var x; </code></pre>
<p>&amp;space <code>(x = 0;x &lt;= 10;x++) {</code></p>
<pre><code class=""language-javascript"">    document.write(x)
    document.write(""&lt;br&gt;"") 
}</code></pre><br><pre><code class=""language-javascript"">var x;</code></pre>
<p>&amp;space <code>(x &lt;= 5) {</code></p>
<pre><code class=""language-javascript"">    document.write(x)
    document.write(""&lt;br&gt;"") 
}</code></pre><br><pre><code class=""language-javascript"">//Función que suma 10 a un número</code></pre>
<p>&amp;space <code>(num) {</code></p>
<pre><code class=""language-javascript"">    resultado = num + 10;
    alert(""El resultado es "" + resultado);
}

suma10(5)</code></pre>",5.0,2021-09-03 18:42:43,2021-09-03 18:42:43,8,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZEB_0410
1456,3,1,,DZE_17,"<p>&amp;space La alteración de la actitud de un individuo, misma que pasa de ser positiva a negativa y viceversa.</p><br><p>&amp;space Una evaluación realizada por un individuo dirigida hacia algo, ya sea positiva o negativa.</p><br><p>&amp;space Una de las tantas formas de lograr modificar la manera de pensar de un individuo hacia algo.</p>",5.0,2021-09-03 18:42:43,2021-09-03 18:42:43,101,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZEB_0510
1457,2,1,,DZE_18,"<p>Para lograr que una persona sea persuadida, es necesario tener en cuenta el esfuerzo cognitivo que esta pondrá para lograr resistirse al cambio de actitud, con base en dicho cambio, se sigue una de dos rutas. Cuando el esfuerzo cognitivo es alto, se debe seguir la ruta &amp;space. En cambio, cuando el esfuerzo cognitivo es bajo se debe seguir la ruta &amp;space.</p>",5.0,2021-09-03 18:42:43,2021-09-03 18:42:43,102,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,DZEB_0610
1458,3,1,,DZE_19,<p>&amp;space Tratar de congeniar con los individuos con base en los rasgos y cualidades que configuran su manera de ser y comportarse.</p><br><p>&amp;space Tratar de congeniar con los individuos con base en el conjunto de bienes materiales y espirituales del grupo social al que pertenecen.</p><br><p>&amp;space Tratar de congeniar con los individuos tomando en cuenta la posición social que este ocupa dentro de la sociedad.</p>,5.0,2021-09-03 18:42:44,2021-09-03 18:42:44,103,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZEB_0710
1459,5,1,,DZE_20,"<p>A la hora de persuadir a un individuo, es muy común que se haga utilizando dos enfoques. El primero es un enfoque basado en el intelecto, el cual ofrece información y datos que permiten argumentar con base en hechos. El segundo implica una alteración del ánimo producido por un hecho, idea, recuerdo, etc. Ambos buscan persuadir al individuo pero con distintas aproximaciones. ¿Cuáles son estos dos enfoques?</p>",5.0,2021-09-03 18:42:44,2021-09-03 18:42:44,104,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZEB_0810
1460,1,1,,DZE_21,"<p>Es posible persuadir a un individuo sin tener un mensaje en concreto para realizarlo; esto gracias a la mera exposición, ya que a las personas les suelen agradar más las cosas cuanto más tiempo se encuentran expuestas a ellas.</p>",5.0,2021-09-03 18:42:44,2021-09-03 18:42:44,105,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZEB_0910
1461,5,1,,BGZ_1,"<p>En el lenguaje de <em>Go</em>, a diferencia de otros lenguajes, es una buena práctica (mas no restrictiva) nombrar variables de una forma determinada De las siguientes opciones, selecciona dos variables que respeten dichas buenas prácticas para este leguaje.</p>",5.0,2021-09-03 18:49:50,2021-09-03 18:49:50,106,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZBG_0A20
1462,4,1,,BGZ_6,"<pre><code>//Función que suma 10 a un número</code></pre>
<p><code>func</code> &amp;space <code>(num) {</code></p>
<pre><code>    var resultado = num + 10
    fmt.Printf(""El resultado es: %d.\n"", resultado)
}</code></pre>",5.0,2021-09-03 18:49:50,2021-09-03 18:49:50,111,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,DZBG_0D40
1463,1,1,,BGZ_8,"<p>El orden en que se resuelven las operaciones de una expresión dada es: paréntesis, exponentes, multiplicaciones y divisiones, sumas, y al final, restas.</p>",5.0,2021-09-03 18:49:50,2021-09-03 18:49:50,81,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZBG_0210
1464,2,1,,BGZ_10,"<p>Dada la siguiente ecuación: 6(<em>x</em> + 5) = y + 6. Si se quiere resolver para <em>x</em>, el primer paso es:<br />
(&amp;space)(<em>x</em> + 5) = (<em>y</em> + 6)(&amp;space)</p>",5.0,2021-09-03 18:49:50,2021-09-03 18:49:50,83,0,<p>Completa los espacios en blanco de la siguiente ecuación con las opciones que se presentan en la lista.</p>,DZBG_0410
1465,5,1,,BGZ_12,"<p>A la hora de resolver una ecuación en la que en ambos lados de la igualdad se encuentra presente la variable (haya o no constantes), se debe de:</p>",5.0,2021-09-03 18:49:50,2021-09-03 18:49:50,84,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZBG_0440
1466,1,1,,BGZ_13,"<p>Una <strong>Distribución de Linux</strong> es una variante de dicho Sistema Operativo, la cual, incorpora determinados paquetes de software para satisfacer las necesidades de un grupo específico de usuarios.</p>",5.0,2021-09-03 18:49:51,2021-09-03 18:49:51,85,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZBG_0110
1467,2,1,,BGZ_14,"<p>La &amp;space es una herramienta poderosa capaz de realizar tareas a través de &amp;space introducidos mediante el teclado; mismos que, a través de &amp;space específicas, pueden cambiar su comportamiento. Algunos de éstos necesitan de &amp;space para realizar la tarea correctamente.</p>",5.0,2021-09-03 18:49:51,2021-09-03 18:49:51,86,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,DZBG_0210
1468,4,1,,BGZ_15,"<p>Si se desea moverse del directorio actual al Escritorio utilizando la terminal, se debe ejecutar el siguiente comando:</p>
<p>&amp;space <code>/home/usuario/Escritorio</code></p>",5.0,2021-09-03 18:49:51,2021-09-03 18:49:51,87,0,<p>Usa el teclado para completar correctamente el siguiente comando.</p>,DZBG_0250
1469,2,1,,BGZ_16,"<p>Para &amp;space a través de la terminal en una distribución linux, se utilizan los comandos <strong>cd</strong>, <strong>ls</strong>, <strong>pwd</strong>, entre otros; mientras que para &amp;space se utilizan los comandos <strong>cp</strong>, <strong>mv</strong>, <strong>rm</strong>, <strong>mdir</strong>; para &amp;space se utilizan los comandos <strong>find</strong> y <strong>locate</strong>.</p>",5.0,2021-09-03 18:49:51,2021-09-03 18:49:51,87,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,DZBG_0260
1470,1,1,,BGZ_17,<p>La única manera de gestionar y actualizar los paquetes de cualquier distribución de linux es a través de la terminal.</p>,5.0,2021-09-03 18:49:51,2021-09-03 18:49:51,88,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZBG_0310
1471,1,1,,BGZ_18,"<p>Para poder utilizar comandos de administración en la terminal, es necesario utilizar el comando <code>sudo</code> .</p>",5.0,2021-09-03 18:49:51,2021-09-03 18:49:51,89,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZBG_0320
1472,3,1,,BGZ_19,"<p>&amp;space Se escriben comandos en la última línea al final de la pantalla.</p><br><p>&amp;space Es el modo en el que se encuentra el editor cada vez que se inicia. Mediante el teclado se puede mover el cursor, ejecutar comandos de edición de texto, salir de <em>VI</em>, guardar cambios, etc. </p><br><p>&amp;space Este es el modo que se usa para insertar el texto. Existen varios comandos que se pueden utilizar para ingresar a este modo. </p>",5.0,2021-09-03 18:49:51,2021-09-03 18:49:51,90,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZBG_0410
1473,4,1,,BGZ_20,"<p>Si se desean actualizar, a través de la terminal, los paquetes instalados en la distribución de Ubuntu, se debe ejecutar el siguiente comando:</p>
<p>&amp;space <code>apt-get upgrade</code></p>",5.0,2021-09-03 18:49:51,2021-09-03 18:49:51,89,0,<p>Usa el teclado para completar correctamente el siguiente comando.</p>,DZBG_0510
1474,5,1,,BGZ_21,"<p>A la hora de trabajar en la terminal de un sistema Linux, hay comandos que pueden ser ejecutados por cualquier usuario y algunos otros que necesitan permisos de administrador. De la siguiente lista, seleccione dos de los comandos que necesitan permisos de administrador.</p>",5.0,2021-09-03 18:49:51,2021-09-03 18:49:51,89,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZBG_0520
1475,5,1,,BJZ_1,"<p>En el lenguaje de <em>Java</em> hay varias restricciones para nombrar variables. De las siguientes opciones, selecciona dos variables válidas para este lenguaje.</p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,106,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZBJ_0A20
1476,4,1,,BJZ_6,"<pre><code class=""language-java"">//Función que suma 10 a un número</code></pre>
<p>void &amp;space <code>(num) {</code></p>
<pre><code class=""language-java"">    int resultado = num + 10;
    System.out.println(""El resultado es "" + resultado);
}

public static void main(String[] args){
    int x = 5;
    suma10(x);
}</code></pre>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,111,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,DZBJ_0D40
1477,1,1,,BJZ_8,"<p>El orden en que se resuelven las operaciones de una expresión dada es: paréntesis, exponentes, multiplicaciones y divisiones, sumas, y al final, restas.</p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,81,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZBJ_0210
1478,2,1,,BJZ_10,"<p>Dada la siguiente ecuación: 6(<em>x</em> + 5) = y + 6. Si se quiere resolver para <em>x</em>, el primer paso es:<br />
(&amp;space)(<em>x</em> + 5) = (<em>y</em> + 6)(&amp;space).</p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,83,0,<p>Completa los espacios en blanco de la siguiente ecuación con las opciones que se presentan en la lista.</p>,DZBJ_0410
1479,5,1,,BJZ_12,"<p>A la hora de resolver una ecuación en la que en ambos lados de la igualdad se encuentra presente la variable (haya o no constantes), se debe de:</p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,84,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZBJ_0440
1480,1,1,,BJZ_13,"<p>Una <strong>Distribución de Linux</strong> es una variante de dicho Sistema Operativo, la cual, incorpora determinados paquetes de software para satisfacer las necesidades de un grupo específico de usuarios.</p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,85,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZBJ_0110
1481,2,1,,BJZ_14,"<p>La &amp;space es una herramienta poderosa capaz de realizar tareas a través de &amp;space introducidos mediante el teclado; mismos que, a través de &amp;space específicas, pueden cambiar su comportamiento. Algunos de estos necesitan de &amp;space para realizar la tarea correctamente.</p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,86,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,DZBJ_0210
1482,4,1,,BJZ_15,"<p>Si se desea moverse del directorio actual al Escritorio utilizando la terminal, se debe ejecutar el siguiente comando:</p>
<p>&amp;space <code>/home/usuario/Escritorio</code></p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,87,0,<p>Usa el teclado para completar correctamente el siguiente comando.</p>,DZBJ_0250
1483,2,1,,BJZ_16,"<p>Para &amp;space a través de la terminal en una distribución linux, se utilizan los comandos <strong>cd</strong>, <strong>ls</strong>, <strong>pwd</strong>, entre otros; mientras que para &amp;space se utilizan los comandos <strong>cp</strong>, <strong>mv</strong>, <strong>rm</strong>, <strong>mdir</strong>; para &amp;space se utilizan los comandos <strong>find</strong> y <strong>locate</strong>.</p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,87,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,DZBJ_0260
1484,1,1,,BJZ_17,<p>La única manera de gestionar y actualizar los paquetes de cualquier distribución de linux es a través de la terminal.</p>,5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,88,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZBJ_0310
1485,1,1,,BJZ_18,"<p>Para poder utilizar comandos de administración en la terminal, es necesario utilizar el comando <code>sudo</code> </p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,89,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,DZBJ_0320
1486,3,1,,BJZ_19,"<p>&amp;space Se escriben comandos en la última línea al final de la pantalla.</p><br><p>&amp;space Es el modo en el que se encuentra el editor cada vez que se inicia. Mediante el teclado se puede mover el cursor, ejecutar comandos de edición de texto, salir de <em>VI</em>, guardar cambios, etc. </p><br><p>&amp;space Este es el modo que se usa para insertar el texto. Existen varios comandos que se pueden utilizar para ingresar a este modo. </p>",5.0,2021-09-03 19:03:26,2021-09-03 19:03:26,90,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,DZBJ_0410
1487,4,1,,BJZ_20,"<p>Si se desean actualizar, a través de la terminal, los paquetes instalados en la distribución de Ubuntu, se debe ejecutar el siguiente comando:</p>
<p>&amp;space <code>apt-get upgrade</code></p>",5.0,2021-09-03 19:03:27,2021-09-03 19:03:27,89,0,<p>Usa el teclado para completar correctamente el siguiente comando.</p>,DZBJ_0510
1488,5,1,,BJZ_21,"<p>A la hora de trabajar en la terminal de un sistema Linux, hay comandos que pueden ser ejecutados por cualquier usuario y algunos otros que necesitan permisos de administrador. De la siguiente lista, seleccione dos de los comandos que necesitan permisos de administrador.</p>",5.0,2021-09-03 19:03:27,2021-09-03 19:03:27,89,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,DZBJ_0520
1489,4,1,,BZM_1,"<p>&amp;space <code>nombre</code>;</p>
<pre><code class=""language-javascript"">nombre = prompt(""Escribe tu nombre"",""NOMBRE"");
alert(""Hola, "" + nom + "". Mucho gusto"");</code></pre>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,106,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,BZMA_0110
1490,5,1,,BZM_2,"<p>En el lenguaje de <em>JavaScript</em> hay varias restricciones para nombrar variables. De las siguientes opciones, selecciona dos variables válidas para éste leguaje.</p>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,107,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,BZMA_0120
1491,1,1,,BZM_3,"<p>&amp;space Se crea una variable llamada <code>car1</code> y se le asigna el valor <strong>Hola!!!</strong>. Dado lo anterior, si se utiliza el comando <code>alert(car_1)</code>; se imprimirá una alerta en pantalla con el mensaje: <strong>Hola!!!</strong></p>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,109,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,BZMA_0140
1492,1,1,,BZM_4,"<p>Las siguientes instrucciones arrojan un resultado de False:</p>
<pre><code class=""language-javascript"">var dos = 2;
var tres = 3;

console.log(dos==tres);</code></pre>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,109,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,BZMA_0210
1493,3,1,,BZM_5,"<pre><code class=""language-javascript"">var tabla = [25,35,12,34];</code></pre>
<p>Respuesta: &amp;space</p><br><pre><code class=""language-javascript"">var numeros = [65, 44, 12, 4];
numeros.forEach(miFuncion);

function miFuncion(item) {
    sum += item;
    document.getElementById(""demo"").innerHTML = sum;
}</code></pre>
<p>Respuesta: &amp;space</p><br><pre><code class=""language-javascript"">var matriz = new Array();
matriz[0] = new Array(1,2,3,4,5);
matriz[1] = new Array(6,7,8,9,0);</code></pre>
<p>Respuesta: &amp;space</p>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,109,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,BZMA_0310
1494,3,1,,BZM_6,"<p>&amp;space <code>(llueve){</code></p>
<pre><code class=""language-javascript"">
    alert(""Cae agua"");
}</code></pre><br><pre><code class=""language-javascript"">var x; </code></pre>
<p>&amp;space <code>(x = 0;x &lt;= 10;x++) {</code></p>
<pre><code class=""language-javascript"">    document.write(x)
    document.write(""&lt;br&gt;"") 
}</code></pre><br><pre><code class=""language-javascript"">var x;</code></pre>
<p>&amp;space <code>(x &lt;= 5) {</code></p>
<pre><code class=""language-javascript"">    document.write(x)
    document.write(""&lt;br&gt;"") 
}</code></pre><br><pre><code class=""language-javascript"">//Función que suma 10 a un número</code></pre>
<p>&amp;space <code>(num) {</code></p>
<pre><code class=""language-javascript"">    resultado = num + 10;
    alert(""El resultado es "" + resultado);
}

suma10(5)</code></pre>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,128,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,BZMA_0410
1495,3,1,,BZM_7,"<p><em>a</em> + <em>b</em> = <em>b</em> + <em>a</em></p>
<p>Respuesta: &amp;space</p><br><p><strong>si</strong> <em>a</em> = <em>b</em> y <em>b</em> = <em>c</em>, <strong>entonces</strong> <em>a</em> = <em>c</em></p>
<p>Respuesta: &amp;space</p><br><p><em>a</em>(<em>b</em> + <em>c</em>) = <em>ab</em> + <em>bc</em></p>
<p>Respuesta: &amp;space</p>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,80,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,BZMA_0520
1496,1,1,,BZM_8,"<p>El orden en que se resuelven las operaciones de una expresión dada es: paréntesis, exponentes, multiplicaciones y divisiones, sumas, y al final, restas.</p>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,81,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,BZMA_0610
1497,3,1,,BZM_9,<p>&amp;space <strong><em>f(y)</em></strong> = 2<em>y</em> - 5</p><br><p>&amp;space <em>f(y)</em> = 2 <strong><em>y</em></strong> - 5</p>,5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,82,0,"<p>Dada la siguiente ecuación, relaciona la parte de la ecuación resaltada en <strong>negritas</strong> con su significado algebraico.</p>",BZMA_0710
1498,2,1,,BZM_10,"<p>Dada la siguiente ecuación: 6(<em>x</em> + 5) = y + 6. Si se quiere resolver para <em>x</em>, el primer paso es:<br />
(&amp;space)(<em>x</em> + 5) = (<em>y</em> + 6)(&amp;space)</p>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,83,0,<p>Completa los espacios en blanco de la siguiente ecuación con las opciones que se presentan en la lista.</p>,BZMA_0810
1499,1,1,,BZM_11,"<p>Hay que tener en cuenta que a la hora de hacer un cambio a un lado de una ecuación, hay que hacer el mismo cambio en dicho lado pero con la operación inversa para mantener equilibrada dicha ecuación.</p>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,84,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,BZMA_0830
1500,5,1,,BZM_12,"<p>A la hora de resolver una ecuación en la que en ambos lados de la igualdad se encuentra presente la variable (haya o no constantes), se debe de:</p>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,84,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,BZMA_0840
1501,1,1,,BZM_13,"<p>Una <strong>Distribución de Linux</strong> es una variante de dicho Sistema Operativo, la cual, puede incorporar determinados paquetes de software para satisfacer las necesidades de un grupo específico de usuarios.</p>",5.0,2021-09-03 19:08:07,2021-09-03 19:08:07,85,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,BZMA_0910
1502,2,1,,BZM_14,"<p>La &amp;space es una herramienta poderosa capaz de realizar tareas a través de &amp;space introducidos mediante el teclado; mismos que, a través de &amp;space específicas, pueden cambiar su comportamiento. Algunos de éstos necesitan de &amp;space para realizar la tarea correctamente.</p>",5.0,2021-09-03 19:08:08,2021-09-03 19:08:08,86,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,BZMB_0110
1503,4,1,,BZM_15,"<p>Si se desea moverse del directorio actual al Escritorio utilizando la terminal, se debe ejecutar el siguiente comando:</p>
<p>&amp;space <code>/home/usuario/Escritorio</code></p>",5.0,2021-09-03 19:08:08,2021-09-03 19:08:08,87,0,<p>Usa el teclado para completar correctamente el siguiente comando.</p>,BZMB_0150
1504,2,1,,BZM_16,"<p>Para &amp;space a través de la terminal en una distribución linux, se utilizan los comandos <strong>cd</strong>, <strong>ls</strong>, <strong>pwd</strong>, entre otros; mientras que para &amp;space se utilizan los comandos <strong>cp</strong>, <strong>mv</strong>, <strong>rm</strong>, <strong>mdir</strong>; para &amp;space se utilizan los comandos <strong>find</strong> y <strong>locate</strong>.</p>",5.0,2021-09-03 19:08:08,2021-09-03 19:08:08,87,0,<p>Completa los espacios en blanco del siguiente párrafo con las opciones que se presentan en la lista.</p>,BZMB_0160
1505,1,1,,BZM_17,<p>La única manera de gestionar y actualizar los paquetes de cualquier distribución de linux es a través de la terminal.</p>,5.0,2021-09-03 19:08:08,2021-09-03 19:08:08,88,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,BZMB_0210
1506,1,1,,BZM_18,"<p>Para poder utilizar comandos de administración en la terminal, es necesario utilizar el comando <code>sudo</code> .</p>",5.0,2021-09-03 19:08:08,2021-09-03 19:08:08,89,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,BZMB_0220
1507,3,1,,BZM_19,"<p>&amp;space Se escriben comandos en la última línea al final de la pantalla.</p><br><p>&amp;space Es el modo en el que se encuentra el editor cada vez que se inicia. Mediante el teclado se puede mover el cursor, ejecutar comandos de edición de texto, salir de <em>VI</em>, guardar cambios, etc.</p><br><p>&amp;space Este es el modo que se usa para insertar el texto. Existen varios comandos que se pueden utilizar para ingresar a este modo.</p>",5.0,2021-09-03 19:08:08,2021-09-03 19:08:08,90,0,<p>Relaciona las siguientes columnas de acuerdo a la correspondencia del concepto con su significado.</p>,BZMB_0310
1508,4,1,,BZM_20,"<p>Si se desean actualizar, a través de la terminal, los paquetes instalados en la distribución de Ubuntu, se debe ejecutar el siguiente comando:</p>
<p>&amp;space <code>apt-get upgrade</code></p>",5.0,2021-09-03 19:08:08,2021-09-03 19:08:08,89,0,<p>Usa el teclado para completar correctamente el siguiente comando.</p>,BZMB_0410
1509,5,1,,BZM_21,"<p>A la hora de trabajar en la terminal de un sistema Linux, hay comandos que pueden ser ejecutados por cualquier usuario y algunos otros que necesitan permisos de administrador. De la siguiente lista, seleccione dos de los comandos que necesitan permisos de administrador.</p>",5.0,2021-09-03 19:08:08,2021-09-03 19:08:08,89,0,<p>Lee la siguiente oración y selecciona las dos opciones correctas.</p>,BZMB_0420
1510,1,1,,PBZ_1,"<p>Se crea una variable llamada $var1 y se le asigna el valor: <strong>Hola!!!</strong>. Dado lo anterior, si se utiliza el comando <code>print($var_1);</code> se imprimirá en pantalla: <strong>Hola!!!</strong></p>",5.0,2021-09-03 19:11:42,2021-09-03 19:11:42,106,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,PBZA_0110
1511,4,1,,PBZ_2,"<p>&amp;space <code>= ""Hola"";</code></p>
<pre><code>print($saludos);</code></pre>",5.0,2021-09-03 19:11:42,2021-09-03 19:11:42,107,0,<p>Usa el teclado para completar correctamente el siguiente código fuente.</p>,PBZA_0120
1512,1,1,,PBZ_3,"<p>La variable $es_igual, guarda un resultado de False:</p>
<pre><code>$dos = 2
$tres = 3
$es_igual = True;
$es_igual = $dos == $tres</code></pre>",5.0,2021-09-03 19:11:43,2021-09-03 19:11:43,108,0,<p>Lee la siguiente oración y selecciona verdadero o falso según sea el caso.</p>,PBZA_0210
